a,0.095029,-0.765485,0.636398,-0.257047,0.921297,-0.291786,-0.285733,0.935489,-0.207886,-0.202690,0.930578,-0.304863,-0.128263,0.955063,-0.267212,0.369660,-0.895874,0.246499,0.167350,0.974566,0.149049,0.205007,0.967111,0.150562,0.323881,0.945494,0.033798,0.453969,0.890982,0.007938,0.547423,-0.817150,-0.180537,0.683367,-0.143676,0.715798,0.799401,-0.142168,0.583735,0.809522,-0.180697,0.558590,0.843351,-0.301993,0.444476,0.059374,0.997507,-0.038127,-0.329788,0.668951,-0.666142,0.094616,-0.765115,0.636904,-0.257841,0.921649,-0.289968,-0.284889,0.935571,-0.208674,-0.201885,0.930486,-0.305676,-0.127406,0.954862,-0.268342,0.367129,-0.895733,0.250756,0.166006,0.974632,0.150114,0.206105,0.966974,0.149940,0.325376,0.944992,0.033489,0.455176,0.890373,0.007123,0.546131,-0.818728,-0.177273,0.683714,-0.144653,0.715270,0.799356,-0.141513,0.583956,0.809700,-0.179444,0.558735,0.843947,-0.299945,0.444732,0.060196,0.997424,-0.039007,-0.329869,0.668975,-0.666078,0.096107,-0.764995,0.636825,-0.265060,0.920071,-0.288466,-0.286238,0.934676,-0.210829,-0.203425,0.929489,-0.307683,-0.127679,0.954376,-0.269933,0.366824,-0.894990,0.253838,0.160275,0.975192,0.152682,0.206460,0.967056,0.148922,0.325601,0.944952,0.032404,0.455750,0.890088,0.005932,0.547010,-0.818300,-0.176536,0.685097,-0.144937,0.713887,0.799573,-0.139302,0.584189,0.810152,-0.177193,0.558798,0.844919,-0.296906,0.444926,0.060486,0.997364,-0.040086,-0.330092,0.668879,-0.666063,0.097375,-0.764930,0.636710,-0.271845,0.918539,-0.287032,-0.287677,0.933838,-0.212573,-0.205080,0.928581,-0.309321,-0.127990,0.953966,-0.271234,0.366584,-0.894518,0.255841,0.154704,0.975787,0.154618,0.206758,0.967127,0.148043,0.325738,0.944938,0.031412,0.456262,0.889833,0.004727,0.547480,-0.817982,-0.176555,0.686718,-0.144537,0.712410,0.800094,-0.136668,0.584099,0.810955,-0.174531,0.558472,0.846254,-0.293440,0.444688,0.060643,0.997319,-0.040959,-0.330275,0.668754,-0.666098,0.091428,-0.764560,0.638035,-0.256101,0.925169,-0.280133,-0.281336,0.936965,-0.207237,-0.197676,0.931857,-0.304248,-0.122189,0.955610,-0.268104,0.361884,-0.897220,0.253053,0.162633,0.974762,0.152937,0.209335,0.966281,0.149936,0.329916,0.943383,0.034396,0.459641,0.888080,0.006575,0.539801,-0.824177,-0.171311,0.686091,-0.143722,0.713178,0.800457,-0.138570,0.583152,0.811341,-0.175949,0.557466,0.846559,-0.294369,0.443491,0.061892,0.997291,-0.039754,-0.329323,0.667802,-0.667522,0.092035,-0.764543,0.637969,-0.259641,0.923904,-0.281048,-0.282454,0.936335,-0.208559,-0.198771,0.931265,-0.305346,-0.122278,0.955448,-0.268638,0.362223,-0.896864,0.253828,0.159985,0.975188,0.153015,0.209184,0.966382,0.149490,0.329565,0.943527,0.033829,0.459667,0.888069,0.006271,0.540709,-0.823490,-0.171750,0.686341,-0.143785,0.712925,0.800355,-0.137946,0.583440,0.811264,-0.175514,0.557715,0.846609,-0.293779,0.443788,0.062023,0.997270,-0.040079,-0.329418,0.667698,-0.667580,0.093091,-0.764626,0.637716,-0.265501,0.921740,-0.282674,-0.284479,0.935190,-0.210932,-0.200823,0.930160,-0.307363,-0.122705,0.955071,-0.269783,0.362502,-0.896378,0.255143,0.155477,0.975954,0.152774,0.208958,0.966570,0.148588,0.329042,0.943747,0.032747,0.459738,0.888037,0.005522,0.541844,-0.822605,-0.172414,0.686867,-0.143721,0.712431,0.800321,-0.136467,0.583835,0.811327,-0.174303,0.558003,0.846946,-0.292236,0.444164,0.062260,0.997228,-0.040741,-0.329647,0.667535,-0.667630,0.094563,-0.764944,0.637117,-0.272966,0.918973,-0.284566,-0.286970,0.933833,-0.213551,-0.203356,0.928869,-0.309595,-0.123226,0.954604,-0.271193,0.362383,-0.896100,0.256287,0.149639,0.977015,0.151822,0.208930,0.966773,0.147301,0.328723,0.943909,0.031262,0.460055,0.887881,0.004126,0.542385,-0.821923,-0.173956,0.688181,-0.143060,0.711295,0.800850,-0.133986,0.583685,0.812063,-0.172046,0.557633,0.848091,-0.289338,0.443875,0.062562,0.997171,-0.041664,-0.330022,0.667118,-0.667862,0.096291,-0.765426,0.636279,-0.280440,0.916312,-0.285878,-0.289133,0.932783,-0.215215,-0.205581,0.927890,-0.311056,-0.123229,0.954254,-0.272421,0.361357,-0.896730,0.255532,0.143553,0.978405,0.148713,0.209957,0.966853,0.145302,0.329471,0.943721,0.028980,0.461075,0.887360,0.001101,0.540425,-0.822436,-0.177595,0.691517,-0.141313,0.708403,0.803152,-0.130119,0.581391,0.814652,-0.168503,0.554931,0.851006,-0.284863,0.441182,0.063128,0.997075,-0.043084,-0.331132,0.665010,-0.669413,0.096532,-0.765492,0.636163,-0.281274,0.916027,-0.285970,-0.289361,0.932679,-0.215359,-0.205821,0.927793,-0.311188,-0.123218,0.954217,-0.272557,0.361247,-0.896824,0.255358,0.142854,0.978571,0.148296,0.210110,0.966859,0.145045,0.329586,0.943690,0.028683,0.461207,0.887293,0.000686,0.540135,-0.822520,-0.178085,0.691976,-0.141081,0.708001,0.803484,-0.129626,0.581043,0.815020,-0.168048,0.554529,0.851413,-0.284275,0.440776,0.063200,0.997063,-0.043264,-0.331338,0.664609,-0.669709,0.099714,-0.766211,0.634806,-0.283958,0.915634,-0.284574,-0.289650,0.932704,-0.214862,-0.206341,0.927758,-0.310950,-0.123065,0.954176,-0.272771,0.361618,-0.897251,0.253326,0.141774,0.978892,0.147210,0.211838,0.966715,0.143479,0.330649,0.943381,0.026508,0.461925,0.886916,-0.002371,0.538306,-0.823064,-0.181085,0.695504,-0.141160,0.704519,0.806147,-0.128664,0.577557,0.817649,-0.167187,0.550907,0.853743,-0.282996,0.437076,0.063739,0.996977,-0.044438,-0.333388,0.660308,-0.672938,0.101094,-0.766584,0.634137,-0.285068,0.915761,-0.283053,-0.289602,0.932820,-0.214425,-0.206461,0.927820,-0.310682,-0.123031,0.954206,-0.272681,0.361917,-0.897370,0.252473,0.141322,0.978863,0.147837,0.212468,0.966646,0.143011,0.330964,0.943292,0.025763,0.462167,0.886786,-0.003368,0.537720,-0.823228,-0.182078,0.696960,-0.141393,0.703032,0.807118,-0.128698,0.576192,0.818569,-0.167239,0.549523,0.854503,-0.282908,0.435647,0.063922,0.996951,-0.044748,-0.334271,0.658459,-0.674311,0.102678,-0.766984,0.633398,-0.286207,0.915975,-0.281203,-0.289681,0.932897,-0.213980,-0.206782,0.927829,-0.310444,-0.123161,0.954211,-0.272604,0.362334,-0.897516,0.251356,0.140863,0.978824,0.148532,0.213102,0.966597,0.142400,0.331237,0.943221,0.024834,0.462419,0.886650,-0.004530,0.537003,-0.823460,-0.183144,0.698659,-0.141691,0.701285,0.808257,-0.128822,0.574566,0.819634,-0.167393,0.547886,0.855354,-0.282934,0.433956,0.064117,0.996922,-0.045107,-0.335364,0.656186,-0.675982,0.112388,-0.775866,0.620806,-0.266241,0.924751,-0.271940,-0.286681,0.934408,-0.211412,-0.204676,0.928802,-0.308926,-0.115626,0.956004,-0.269606,0.356072,-0.899725,0.252404,0.165061,0.973743,0.156778,0.221615,0.964434,0.144062,0.337818,0.940881,0.024927,0.470083,0.882610,-0.004613,0.528071,-0.829729,-0.180806,0.700924,-0.144541,0.698436,0.810959,-0.135309,0.569243,0.821210,-0.174737,0.543214,0.856091,-0.288125,0.429061,0.065777,0.996747,-0.046578,-0.339200,0.649215,-0.680782,0.116492,-0.778817,0.616339,-0.263985,0.927266,-0.265497,-0.285984,0.935009,-0.209695,-0.204849,0.929080,-0.307973,-0.113866,0.956454,-0.268756,0.353566,-0.901147,0.250849,0.169851,0.972324,0.160429,0.225448,0.963647,0.143382,0.340500,0.939956,0.023270,0.473250,0.880901,-0.006899,0.523109,-0.832223,-0.183744,0.705217,-0.145927,0.693812,0.814100,-0.136805,0.564381,0.823998,-0.176419,0.538426,0.858478,-0.288412,0.424068,0.066680,0.996638,-0.047608,-0.340539,0.646653,-0.682549,0.121598,-0.781922,0.611402,-0.266021,0.929625,-0.255010,-0.285490,0.935741,-0.207084,-0.205766,0.929367,-0.306491,-0.112922,0.956784,-0.267979,0.351244,-0.902980,0.247496,0.170990,0.971194,0.165966,0.229911,0.962806,0.141936,0.343460,0.938943,0.020537,0.476807,0.878942,-0.010792,0.517164,-0.834507,-0.190105,0.712481,-0.147295,0.686057,0.818959,-0.137274,0.557191,0.828648,-0.176800,0.531117,0.862709,-0.286922,0.416423,0.067774,0.996506,-0.048820,-0.341800,0.644248,-0.684191,0.127872,-0.784742,0.606488,-0.272593,0.931530,-0.240720,-0.285075,0.936627,-0.203621,-0.207209,0.929717,-0.304453,-0.112575,0.957053,-0.267165,0.349891,-0.904756,0.242882,0.168710,0.970187,0.173995,0.234953,0.961883,0.139920,0.346589,0.937865,0.016917,0.480515,0.876839,-0.016058,0.511104,-0.836263,-0.198589,0.722375,-0.148205,0.675433,0.825237,-0.136623,0.548012,0.834837,-0.175930,0.521628,0.868367,-0.284081,0.406492,0.068940,0.996358,-0.050174,-0.342892,0.642205,-0.685564,0.144525,-0.786685,0.600199,-0.296697,0.933169,-0.202895,-0.282445,0.939493,-0.193850,-0.209559,0.931142,-0.298429,-0.111032,0.957900,-0.264761,0.352706,-0.905553,0.235736,0.159063,0.966925,0.199385,0.247405,0.959439,0.135160,0.353986,0.935215,0.008158,0.489047,0.871769,-0.029189,0.503444,-0.836589,-0.216016,0.747670,-0.147952,0.647380,0.840861,-0.130493,0.525285,0.850536,-0.170244,0.497599,0.882200,-0.276115,0.381424,0.071606,0.996016,-0.053157,-0.343807,0.640025,-0.687142,0.155762,-0.787170,0.596742,-0.305972,0.934483,-0.181994,-0.278595,0.941939,-0.187443,-0.207067,0.933214,-0.293658,-0.106219,0.959555,-0.260714,0.357753,-0.904015,0.234027,0.154925,0.964688,0.213014,0.253608,0.958024,0.133692,0.357609,0.933859,0.004768,0.491992,0.869941,-0.033864,0.503413,-0.835751,-0.219304,0.759174,-0.146779,0.634122,0.846831,-0.135676,0.514265,0.855374,-0.176374,0.487060,0.884449,-0.283474,0.370665,0.072197,0.995908,-0.054358,-0.343641,0.640154,-0.687106,0.164575,-0.787101,0.594464,-0.310278,0.933749,-0.178437,-0.275713,0.943660,-0.182998,-0.205151,0.934666,-0.290367,-0.102957,0.960677,-0.257876,0.362487,-0.902300,0.233361,0.155983,0.964356,0.213746,0.257690,0.957118,0.132365,0.359942,0.932972,0.002170,0.493591,0.868895,-0.037265,0.504574,-0.834787,-0.220306,0.765540,-0.143714,0.627132,0.850771,-0.140502,0.506406,0.858376,-0.181848,0.479710,0.885394,-0.290081,0.363223,0.072553,0.995831,-0.055291,-0.343278,0.640587,-0.686884,0.185797,-0.786424,0.589082,-0.297791,0.928808,-0.220537,-0.273736,0.945491,-0.176397,-0.202647,0.937010,-0.284510,-0.097690,0.962682,-0.252387,0.379926,-0.896432,0.228180,0.176575,0.969414,0.170464,0.258218,0.957539,0.128229,0.359127,0.933283,-0.003101,0.493421,0.868758,-0.042374,0.515490,-0.826945,-0.224570,0.767774,-0.128105,0.627783,0.856869,-0.147020,0.494125,0.862843,-0.190233,0.468310,0.886259,-0.301342,0.351765,0.071442,0.995856,-0.056268,-0.340852,0.642734,-0.686085,0.194611,-0.786096,0.586668,-0.300057,0.923550,-0.238792,-0.275967,0.945344,-0.173686,-0.204713,0.937323,-0.281990,-0.099782,0.963046,-0.250171,0.387434,-0.894367,0.223611,0.182849,0.970899,0.154667,0.256167,0.958357,0.126212,0.357025,0.934079,-0.005355,0.491371,0.869799,-0.044760,0.519382,-0.823173,-0.229410,0.770016,-0.122223,0.626208,0.860129,-0.148501,0.487981,0.865518,-0.192312,0.462488,0.887162,-0.305430,0.345914,0.069332,0.996007,-0.056249,-0.339101,0.643621,-0.686121,0.196397,-0.786721,0.585233,-0.302485,0.924865,-0.230497,-0.277391,0.945024,-0.173158,-0.206147,0.937167,-0.281462,-0.101780,0.962952,-0.249730,0.388218,-0.894506,0.221690,0.180883,0.970165,0.161433,0.255577,0.958569,0.125805,0.356157,0.934407,-0.005986,0.490084,0.870483,-0.045572,0.518607,-0.823656,-0.229428,0.771889,-0.127845,0.622771,0.860968,-0.149752,0.486115,0.866128,-0.193571,0.460818,0.887338,-0.306851,0.344201,0.068558,0.996065,-0.056154,-0.338638,0.643765,-0.686215,0.197988,-0.787977,0.583004,-0.311063,0.925772,-0.214910,-0.279806,0.944429,-0.172517,-0.208478,0.936870,-0.280733,-0.105037,0.962764,-0.249106,0.388305,-0.895322,0.218213,0.178775,0.967442,0.179153,0.254552,0.958912,0.125266,0.354689,0.934959,-0.006868,0.487908,0.871643,-0.046734,0.516117,-0.825354,-0.228942,0.774921,-0.143086,0.615649,0.862099,-0.151777,0.483476,0.866888,-0.195683,0.458490,0.887578,-0.308855,0.341781,0.067417,0.996157,-0.055910,-0.338220,0.643701,-0.686481,0.198593,-0.789043,0.581354,-0.317837,0.924946,-0.208455,-0.281776,0.943932,-0.172033,-0.210186,0.936680,-0.280093,-0.107476,0.962633,-0.248568,0.387969,-0.896293,0.214801,0.178595,0.965644,0.188772,0.253510,0.959245,0.124825,0.353417,0.935436,-0.007509,0.486081,0.872617,-0.047587,0.513594,-0.826934,-0.228915,0.776432,-0.155565,0.610699,0.862948,-0.153169,0.481518,0.867446,-0.197240,0.456765,0.887785,-0.310245,0.339979,0.066454,0.996235,-0.055680,-0.337806,0.643774,-0.686617,0.197238,-0.789644,0.580999,-0.313261,0.920808,-0.232338,-0.286629,0.942748,-0.170501,-0.213645,0.936532,-0.277962,-0.113291,0.962345,-0.247099,0.387088,-0.898928,0.205161,0.185355,0.968814,0.164448,0.250678,0.960073,0.124182,0.350413,0.936557,-0.008430,0.481850,0.874873,-0.049168,0.507332,-0.830182,-0.231109,0.774155,-0.162312,0.611833,0.865061,-0.155370,0.477000,0.868929,-0.199920,0.452763,0.888746,-0.312081,0.335762,0.063272,0.996476,-0.055059,-0.334924,0.646708,-0.685270,0.194859,-0.788666,0.583126,-0.303805,0.923028,-0.236057,-0.288397,0.941994,-0.171679,-0.215201,0.935927,-0.278800,-0.115858,0.961856,-0.247811,0.386559,-0.898956,0.206035,0.188813,0.969208,0.158070,0.248721,0.960559,0.124356,0.349067,0.937065,-0.007872,0.480028,0.875907,-0.048581,0.507491,-0.830770,-0.228633,0.771672,-0.159560,0.615680,0.864356,-0.153608,0.478846,0.868415,-0.198313,0.454453,0.888479,-0.310969,0.337497,0.062703,0.996533,-0.054688,-0.334242,0.647262,-0.685080,0.188652,-0.786409,0.588194,-0.287272,0.926562,-0.242811,-0.291470,0.940437,-0.174996,-0.217929,0.934527,-0.281365,-0.120951,0.960629,-0.250124,0.385119,-0.898766,0.209533,0.194041,0.969699,0.148431,0.244768,0.961450,0.125310,0.346649,0.937976,-0.005888,0.476642,0.877866,-0.046511,0.508943,-0.831441,-0.222895,0.765890,-0.152112,0.624720,0.861831,-0.148720,0.484902,0.866595,-0.193413,0.460004,0.887742,-0.306834,0.343173,0.061913,0.996627,-0.053856,-0.333879,0.646868,-0.685629,0.182485,-0.784019,0.593307,-0.274954,0.928844,-0.248294,-0.293834,0.939153,-0.177916,-0.219689,0.933471,-0.283493,-0.124472,0.959677,-0.252044,0.383757,-0.898349,0.213777,0.197789,0.969883,0.142150,0.241400,0.962110,0.126765,0.344800,0.938670,-0.003394,0.474330,0.879254,-0.043862,0.511005,-0.831516,-0.217842,0.760591,-0.144814,0.632875,0.859156,-0.143792,0.491095,0.864679,-0.188362,0.465671,0.887088,-0.302189,0.348936,0.061150,0.996728,-0.052856,-0.334151,0.645507,-0.686778
